,mass A,,,
t,y,vy,ay,
30.949,,,
30.966,,,
30.983,,,
31.000,,,
31.017,,,
31.034,,,
31.051,,,
31.068,,,
31.085,,,
31.102,,,
31.119,,,
31.137,,,
31.154,,,
31.171,,,
31.188,,,
31.205,,,
31.222,,,
31.239,,,
31.256,,,
31.273,,,
31.290,,,
31.307,,,
31.324,,,
31.341,,,
31.358,-4.198,-8.452E-2,6.358E-3
31.375,,,
31.392,,,
31.409,,,
31.426,,,
31.443,,,
31.460,,,
31.477,,,
31.494,,,
31.511,,,
31.528,,,
31.546,,,
31.563,,,
31.580,,,
31.597,,,
31.614,,,
31.631,,,
31.648,,,
31.665,,,
31.682,,,
31.699,,,
31.716,,,
31.733,,,
31.750,,,
31.767,,,
31.784,,,
31.801,,,
31.818,,,
31.835,,,
31.852,,,
31.869,,,
31.886,,,
31.903,,,
31.920,,,
31.937,,,
31.955,,,
31.972,,,
31.989,,,
32.006,,,
32.023,,,
32.040,-4.252,-6.501E-2,2.362E-2
